txName: T2tt
constraint: [[['t']],[['t']]]
condition: None
conditionDescription: None
susyProcess: pp --> stop stop, stop  --> top lsp
figureUrl: http://cms-results.web.cern.ch/cms-results/public-results/superseded/SUS-16-050/CMS-PAS-SUS-16-050_Figure_007.png
dataUrl: http://cms-results.web.cern.ch/cms-results/public-results/superseded/SUS-16-050/CMS-PAS-SUS-16-050_Figure_007.root
source: CMS
validated: True
axes: [[x, y], [x, y]]
upperLimits: [[[[2.1250E+02*GeV,0.0000E+00*GeV],[2.1250E+02*GeV,0.0000E+00*GeV]],2.7152E+02*pb],
[[[6.7500E+02*GeV,7.5000E+01*GeV],[6.7500E+02*GeV,7.5000E+01*GeV]],1.1469E-02*pb],
[[[6.7500E+02*GeV,8.7500E+01*GeV],[6.7500E+02*GeV,8.7500E+01*GeV]],1.1645E-02*pb],
[[[6.7500E+02*GeV,1.0000E+02*GeV],[6.7500E+02*GeV,1.0000E+02*GeV]],1.1743E-02*pb],
[[[6.7500E+02*GeV,1.1250E+02*GeV],[6.7500E+02*GeV,1.1250E+02*GeV]],1.1888E-02*pb],
[[[6.7500E+02*GeV,1.2500E+02*GeV],[6.7500E+02*GeV,1.2500E+02*GeV]],1.2040E-02*pb],
[[[6.7500E+02*GeV,1.3750E+02*GeV],[6.7500E+02*GeV,1.3750E+02*GeV]],1.2670E-02*pb],
[[[6.7500E+02*GeV,1.5000E+02*GeV],[6.7500E+02*GeV,1.5000E+02*GeV]],1.3214E-02*pb],
[[[6.7500E+02*GeV,1.6250E+02*GeV],[6.7500E+02*GeV,1.6250E+02*GeV]],1.3844E-02*pb],
[[[6.7500E+02*GeV,1.7500E+02*GeV],[6.7500E+02*GeV,1.7500E+02*GeV]],1.4434E-02*pb],
[[[6.7500E+02*GeV,1.8750E+02*GeV],[6.7500E+02*GeV,1.8750E+02*GeV]],1.5564E-02*pb],
[[[6.7500E+02*GeV,2.0000E+02*GeV],[6.7500E+02*GeV,2.0000E+02*GeV]],1.6592E-02*pb],
[[[6.7500E+02*GeV,2.1250E+02*GeV],[6.7500E+02*GeV,2.1250E+02*GeV]],1.7409E-02*pb],
[[[6.7500E+02*GeV,2.2500E+02*GeV],[6.7500E+02*GeV,2.2500E+02*GeV]],1.8055E-02*pb],
[[[6.7500E+02*GeV,2.3750E+02*GeV],[6.7500E+02*GeV,2.3750E+02*GeV]],1.9469E-02*pb],
[[[6.7500E+02*GeV,2.5000E+02*GeV],[6.7500E+02*GeV,2.5000E+02*GeV]],2.0874E-02*pb],
[[[6.7500E+02*GeV,2.6250E+02*GeV],[6.7500E+02*GeV,2.6250E+02*GeV]],2.2305E-02*pb],
[[[6.7500E+02*GeV,2.7500E+02*GeV],[6.7500E+02*GeV,2.7500E+02*GeV]],2.3624E-02*pb],
[[[6.7500E+02*GeV,2.8750E+02*GeV],[6.7500E+02*GeV,2.8750E+02*GeV]],2.7124E-02*pb],
[[[6.7500E+02*GeV,3.0000E+02*GeV],[6.7500E+02*GeV,3.0000E+02*GeV]],3.0543E-02*pb],
[[[6.7500E+02*GeV,3.1250E+02*GeV],[6.7500E+02*GeV,3.1250E+02*GeV]],3.3901E-02*pb],
[[[6.7500E+02*GeV,3.2500E+02*GeV],[6.7500E+02*GeV,3.2500E+02*GeV]],3.7084E-02*pb],
[[[6.7500E+02*GeV,3.3750E+02*GeV],[6.7500E+02*GeV,3.3750E+02*GeV]],4.4557E-02*pb],
[[[6.7500E+02*GeV,3.5000E+02*GeV],[6.7500E+02*GeV,3.5000E+02*GeV]],5.1565E-02*pb],
[[[6.7500E+02*GeV,3.6250E+02*GeV],[6.7500E+02*GeV,3.6250E+02*GeV]],5.7414E-02*pb],
[[[6.7500E+02*GeV,3.7500E+02*GeV],[6.7500E+02*GeV,3.7500E+02*GeV]],6.1879E-02*pb],
[[[6.7500E+02*GeV,3.8750E+02*GeV],[6.7500E+02*GeV,3.8750E+02*GeV]],7.4903E-02*pb],
[[[6.7500E+02*GeV,4.0000E+02*GeV],[6.7500E+02*GeV,4.0000E+02*GeV]],8.8780E-02*pb],
[[[6.7500E+02*GeV,4.1250E+02*GeV],[6.7500E+02*GeV,4.1250E+02*GeV]],1.0905E-01*pb],
[[[6.7500E+02*GeV,4.2500E+02*GeV],[6.7500E+02*GeV,4.2500E+02*GeV]],1.2971E-01*pb],
[[[6.7500E+02*GeV,4.3750E+02*GeV],[6.7500E+02*GeV,4.3750E+02*GeV]],1.5809E-01*pb],
[[[6.7500E+02*GeV,4.5000E+02*GeV],[6.7500E+02*GeV,4.5000E+02*GeV]],1.8944E-01*pb],
[[[6.7500E+02*GeV,4.6250E+02*GeV],[6.7500E+02*GeV,4.6250E+02*GeV]],2.0664E-01*pb],
[[[6.7500E+02*GeV,4.7500E+02*GeV],[6.7500E+02*GeV,4.7500E+02*GeV]],2.2772E-01*pb],
[[[6.7500E+02*GeV,4.8750E+02*GeV],[6.7500E+02*GeV,4.8750E+02*GeV]],2.5497E-01*pb],
[[[6.7500E+02*GeV,5.0000E+02*GeV],[6.7500E+02*GeV,5.0000E+02*GeV]],2.7062E-01*pb],
[[[6.8750E+02*GeV,0.0000E+00*GeV],[6.8750E+02*GeV,0.0000E+00*GeV]],9.8448E-03*pb],
[[[6.8750E+02*GeV,1.2500E+01*GeV],[6.8750E+02*GeV,1.2500E+01*GeV]],1.0014E-02*pb],
[[[6.8750E+02*GeV,2.5000E+01*GeV],[6.8750E+02*GeV,2.5000E+01*GeV]],1.0146E-02*pb],
[[[6.8750E+02*GeV,3.7500E+01*GeV],[6.8750E+02*GeV,3.7500E+01*GeV]],1.0283E-02*pb],
[[[6.8750E+02*GeV,5.0000E+01*GeV],[6.8750E+02*GeV,5.0000E+01*GeV]],1.0433E-02*pb],
[[[6.8750E+02*GeV,6.2500E+01*GeV],[6.8750E+02*GeV,6.2500E+01*GeV]],1.0596E-02*pb],
[[[6.8750E+02*GeV,7.5000E+01*GeV],[6.8750E+02*GeV,7.5000E+01*GeV]],1.0770E-02*pb],
[[[6.8750E+02*GeV,8.7500E+01*GeV],[6.8750E+02*GeV,8.7500E+01*GeV]],1.0958E-02*pb],
[[[6.8750E+02*GeV,1.0000E+02*GeV],[6.8750E+02*GeV,1.0000E+02*GeV]],1.1097E-02*pb],
[[[6.8750E+02*GeV,1.1250E+02*GeV],[6.8750E+02*GeV,1.1250E+02*GeV]],1.1240E-02*pb],
[[[6.8750E+02*GeV,1.2500E+02*GeV],[6.8750E+02*GeV,1.2500E+02*GeV]],1.1392E-02*pb],
[[[6.8750E+02*GeV,1.3750E+02*GeV],[6.8750E+02*GeV,1.3750E+02*GeV]],1.1551E-02*pb],
[[[6.8750E+02*GeV,1.5000E+02*GeV],[6.8750E+02*GeV,1.5000E+02*GeV]],1.2170E-02*pb],
[[[6.8750E+02*GeV,1.6250E+02*GeV],[6.8750E+02*GeV,1.6250E+02*GeV]],1.2851E-02*pb],
[[[6.8750E+02*GeV,1.7500E+02*GeV],[6.8750E+02*GeV,1.7500E+02*GeV]],1.3441E-02*pb],
[[[6.8750E+02*GeV,1.8750E+02*GeV],[6.8750E+02*GeV,1.8750E+02*GeV]],1.3992E-02*pb],
[[[6.8750E+02*GeV,2.0000E+02*GeV],[6.8750E+02*GeV,2.0000E+02*GeV]],1.4983E-02*pb],
[[[6.8750E+02*GeV,2.1250E+02*GeV],[6.8750E+02*GeV,2.1250E+02*GeV]],1.5796E-02*pb],
[[[6.8750E+02*GeV,2.2500E+02*GeV],[6.8750E+02*GeV,2.2500E+02*GeV]],1.6443E-02*pb],
[[[6.8750E+02*GeV,2.3750E+02*GeV],[6.8750E+02*GeV,2.3750E+02*GeV]],1.6919E-02*pb],
[[[6.8750E+02*GeV,2.5000E+02*GeV],[6.8750E+02*GeV,2.5000E+02*GeV]],1.8367E-02*pb],
[[[6.8750E+02*GeV,2.6250E+02*GeV],[6.8750E+02*GeV,2.6250E+02*GeV]],1.9894E-02*pb],
[[[6.8750E+02*GeV,2.7500E+02*GeV],[6.8750E+02*GeV,2.7500E+02*GeV]],2.1212E-02*pb],
[[[6.8750E+02*GeV,2.8750E+02*GeV],[6.8750E+02*GeV,2.8750E+02*GeV]],2.2419E-02*pb],
[[[6.8750E+02*GeV,3.0000E+02*GeV],[6.8750E+02*GeV,3.0000E+02*GeV]],2.5871E-02*pb],
[[[6.8750E+02*GeV,3.1250E+02*GeV],[6.8750E+02*GeV,3.1250E+02*GeV]],2.9309E-02*pb],
[[[6.8750E+02*GeV,3.2500E+02*GeV],[6.8750E+02*GeV,3.2500E+02*GeV]],3.2493E-02*pb],
[[[6.8750E+02*GeV,3.3750E+02*GeV],[6.8750E+02*GeV,3.3750E+02*GeV]],3.5502E-02*pb],
[[[6.8750E+02*GeV,3.5000E+02*GeV],[6.8750E+02*GeV,3.5000E+02*GeV]],4.2392E-02*pb],
[[[6.8750E+02*GeV,3.6250E+02*GeV],[6.8750E+02*GeV,3.6250E+02*GeV]],4.8583E-02*pb],
[[[6.8750E+02*GeV,3.7500E+02*GeV],[6.8750E+02*GeV,3.7500E+02*GeV]],5.3396E-02*pb],
[[[6.8750E+02*GeV,3.8750E+02*GeV],[6.8750E+02*GeV,3.8750E+02*GeV]],5.7524E-02*pb],
[[[6.8750E+02*GeV,4.0000E+02*GeV],[6.8750E+02*GeV,4.0000E+02*GeV]],7.1409E-02*pb],
[[[6.8750E+02*GeV,4.1250E+02*GeV],[6.8750E+02*GeV,4.1250E+02*GeV]],8.6164E-02*pb],
[[[6.8750E+02*GeV,4.2500E+02*GeV],[6.8750E+02*GeV,4.2500E+02*GeV]],1.0554E-01*pb],
[[[6.8750E+02*GeV,4.3750E+02*GeV],[6.8750E+02*GeV,4.3750E+02*GeV]],1.2273E-01*pb],
[[[6.8750E+02*GeV,4.5000E+02*GeV],[6.8750E+02*GeV,4.5000E+02*GeV]],1.5129E-01*pb],
[[[6.8750E+02*GeV,4.6250E+02*GeV],[6.8750E+02*GeV,4.6250E+02*GeV]],1.7722E-01*pb],
[[[6.8750E+02*GeV,4.7500E+02*GeV],[6.8750E+02*GeV,4.7500E+02*GeV]],2.0277E-01*pb],
[[[6.8750E+02*GeV,4.8750E+02*GeV],[6.8750E+02*GeV,4.8750E+02*GeV]],2.4115E-01*pb],
[[[6.8750E+02*GeV,5.0000E+02*GeV],[6.8750E+02*GeV,5.0000E+02*GeV]],2.4905E-01*pb],
[[[6.8750E+02*GeV,5.1250E+02*GeV],[6.8750E+02*GeV,5.1250E+02*GeV]],2.2986E-01*pb],
[[[7.0000E+02*GeV,0.0000E+00*GeV],[7.0000E+02*GeV,0.0000E+00*GeV]],8.9374E-03*pb],
[[[7.0000E+02*GeV,1.2500E+01*GeV],[7.0000E+02*GeV,1.2500E+01*GeV]],9.2499E-03*pb],
[[[7.0000E+02*GeV,2.5000E+01*GeV],[7.0000E+02*GeV,2.5000E+01*GeV]],9.4439E-03*pb],
[[[7.0000E+02*GeV,3.7500E+01*GeV],[7.0000E+02*GeV,3.7500E+01*GeV]],9.6115E-03*pb],
[[[7.0000E+02*GeV,5.0000E+01*GeV],[7.0000E+02*GeV,5.0000E+01*GeV]],9.7219E-03*pb],
[[[7.0000E+02*GeV,6.2500E+01*GeV],[7.0000E+02*GeV,6.2500E+01*GeV]],9.8843E-03*pb],
[[[7.0000E+02*GeV,7.5000E+01*GeV],[7.0000E+02*GeV,7.5000E+01*GeV]],1.0059E-02*pb],
[[[7.0000E+02*GeV,8.7500E+01*GeV],[7.0000E+02*GeV,8.7500E+01*GeV]],1.0246E-02*pb],
[[[7.0000E+02*GeV,1.0000E+02*GeV],[7.0000E+02*GeV,1.0000E+02*GeV]],1.0446E-02*pb],
[[[7.0000E+02*GeV,1.1250E+02*GeV],[7.0000E+02*GeV,1.1250E+02*GeV]],1.0587E-02*pb],
[[[7.0000E+02*GeV,1.2500E+02*GeV],[7.0000E+02*GeV,1.2500E+02*GeV]],1.0738E-02*pb],
[[[7.0000E+02*GeV,1.3750E+02*GeV],[7.0000E+02*GeV,1.3750E+02*GeV]],1.0922E-02*pb],
[[[7.0000E+02*GeV,1.5000E+02*GeV],[7.0000E+02*GeV,1.5000E+02*GeV]],1.1063E-02*pb],
[[[7.0000E+02*GeV,1.6250E+02*GeV],[7.0000E+02*GeV,1.6250E+02*GeV]],1.1846E-02*pb],
[[[7.0000E+02*GeV,1.7500E+02*GeV],[7.0000E+02*GeV,1.7500E+02*GeV]],1.2487E-02*pb],
[[[7.0000E+02*GeV,1.8750E+02*GeV],[7.0000E+02*GeV,1.8750E+02*GeV]],1.3062E-02*pb],
[[[7.0000E+02*GeV,2.0000E+02*GeV],[7.0000E+02*GeV,2.0000E+02*GeV]],1.3550E-02*pb],
[[[7.0000E+02*GeV,2.1250E+02*GeV],[7.0000E+02*GeV,2.1250E+02*GeV]],1.4357E-02*pb],
[[[7.0000E+02*GeV,2.2500E+02*GeV],[7.0000E+02*GeV,2.2500E+02*GeV]],1.5000E-02*pb],
[[[7.0000E+02*GeV,2.3750E+02*GeV],[7.0000E+02*GeV,2.3750E+02*GeV]],1.5522E-02*pb],
[[[7.0000E+02*GeV,2.5000E+02*GeV],[7.0000E+02*GeV,2.5000E+02*GeV]],1.5783E-02*pb],
[[[7.0000E+02*GeV,2.6250E+02*GeV],[7.0000E+02*GeV,2.6250E+02*GeV]],1.7500E-02*pb],
[[[7.0000E+02*GeV,2.7500E+02*GeV],[7.0000E+02*GeV,2.7500E+02*GeV]],1.8914E-02*pb],
[[[7.0000E+02*GeV,2.8750E+02*GeV],[7.0000E+02*GeV,2.8750E+02*GeV]],2.0208E-02*pb],
[[[7.0000E+02*GeV,3.0000E+02*GeV],[7.0000E+02*GeV,3.0000E+02*GeV]],2.1214E-02*pb],
[[[7.0000E+02*GeV,3.1250E+02*GeV],[7.0000E+02*GeV,3.1250E+02*GeV]],2.4813E-02*pb],
[[[7.0000E+02*GeV,3.2500E+02*GeV],[7.0000E+02*GeV,3.2500E+02*GeV]],2.8076E-02*pb],
[[[7.0000E+02*GeV,3.3750E+02*GeV],[7.0000E+02*GeV,3.3750E+02*GeV]],3.1209E-02*pb],
[[[7.0000E+02*GeV,3.5000E+02*GeV],[7.0000E+02*GeV,3.5000E+02*GeV]],3.3919E-02*pb],
[[[7.0000E+02*GeV,3.6250E+02*GeV],[7.0000E+02*GeV,3.6250E+02*GeV]],4.0445E-02*pb],
[[[7.0000E+02*GeV,3.7500E+02*GeV],[7.0000E+02*GeV,3.7500E+02*GeV]],4.5600E-02*pb],
[[[7.0000E+02*GeV,3.8750E+02*GeV],[7.0000E+02*GeV,3.8750E+02*GeV]],5.0192E-02*pb],
[[[7.0000E+02*GeV,4.0000E+02*GeV],[7.0000E+02*GeV,4.0000E+02*GeV]],5.3169E-02*pb],
[[[7.0000E+02*GeV,4.1250E+02*GeV],[7.0000E+02*GeV,4.1250E+02*GeV]],6.9098E-02*pb],
[[[7.0000E+02*GeV,4.2500E+02*GeV],[7.0000E+02*GeV,4.2500E+02*GeV]],8.3548E-02*pb],
[[[7.0000E+02*GeV,4.3750E+02*GeV],[7.0000E+02*GeV,4.3750E+02*GeV]],1.0211E-01*pb],
[[[7.0000E+02*GeV,4.5000E+02*GeV],[7.0000E+02*GeV,4.5000E+02*GeV]],1.1576E-01*pb],
[[[7.0000E+02*GeV,4.6250E+02*GeV],[7.0000E+02*GeV,4.6250E+02*GeV]],1.4222E-01*pb],
[[[7.0000E+02*GeV,4.7500E+02*GeV],[7.0000E+02*GeV,4.7500E+02*GeV]],1.6500E-01*pb],
[[[7.0000E+02*GeV,4.8750E+02*GeV],[7.0000E+02*GeV,4.8750E+02*GeV]],2.0482E-01*pb],
[[[7.0000E+02*GeV,5.0000E+02*GeV],[7.0000E+02*GeV,5.0000E+02*GeV]],2.5457E-01*pb],
[[[7.0000E+02*GeV,5.1250E+02*GeV],[7.0000E+02*GeV,5.1250E+02*GeV]],2.2283E-01*pb],
[[[7.0000E+02*GeV,5.2500E+02*GeV],[7.0000E+02*GeV,5.2500E+02*GeV]],1.8909E-01*pb],
[[[7.1250E+02*GeV,0.0000E+00*GeV],[7.1250E+02*GeV,0.0000E+00*GeV]],8.5250E-03*pb],
[[[7.1250E+02*GeV,1.2500E+01*GeV],[7.1250E+02*GeV,1.2500E+01*GeV]],8.6046E-03*pb],
[[[7.1250E+02*GeV,2.5000E+01*GeV],[7.1250E+02*GeV,2.5000E+01*GeV]],8.8292E-03*pb],
[[[7.1250E+02*GeV,3.7500E+01*GeV],[7.1250E+02*GeV,3.7500E+01*GeV]],8.9968E-03*pb],
[[[7.1250E+02*GeV,5.0000E+01*GeV],[7.1250E+02*GeV,5.0000E+01*GeV]],9.1072E-03*pb],
[[[7.1250E+02*GeV,6.2500E+01*GeV],[7.1250E+02*GeV,6.2500E+01*GeV]],9.1605E-03*pb],
[[[7.1250E+02*GeV,7.5000E+01*GeV],[7.1250E+02*GeV,7.5000E+01*GeV]],9.3347E-03*pb],
[[[7.1250E+02*GeV,8.7500E+01*GeV],[7.1250E+02*GeV,8.7500E+01*GeV]],9.5202E-03*pb],
[[[7.1250E+02*GeV,1.0000E+02*GeV],[7.1250E+02*GeV,1.0000E+02*GeV]],9.7180E-03*pb],
[[[7.1250E+02*GeV,1.1250E+02*GeV],[7.1250E+02*GeV,1.1250E+02*GeV]],9.9247E-03*pb],
[[[7.1250E+02*GeV,1.2500E+02*GeV],[7.1250E+02*GeV,1.2500E+02*GeV]],1.0100E-02*pb],
[[[7.1250E+02*GeV,1.3750E+02*GeV],[7.1250E+02*GeV,1.3750E+02*GeV]],1.0335E-02*pb],
[[[7.1250E+02*GeV,1.5000E+02*GeV],[7.1250E+02*GeV,1.5000E+02*GeV]],1.0578E-02*pb],
[[[7.1250E+02*GeV,1.6250E+02*GeV],[7.1250E+02*GeV,1.6250E+02*GeV]],1.0983E-02*pb],
[[[7.1250E+02*GeV,1.7500E+02*GeV],[7.1250E+02*GeV,1.7500E+02*GeV]],1.1648E-02*pb],
[[[7.1250E+02*GeV,1.8750E+02*GeV],[7.1250E+02*GeV,1.8750E+02*GeV]],1.2219E-02*pb],
[[[7.1250E+02*GeV,2.0000E+02*GeV],[7.1250E+02*GeV,2.0000E+02*GeV]],1.2700E-02*pb],
[[[7.1250E+02*GeV,2.1250E+02*GeV],[7.1250E+02*GeV,2.1250E+02*GeV]],1.3080E-02*pb],
[[[7.1250E+02*GeV,2.2500E+02*GeV],[7.1250E+02*GeV,2.2500E+02*GeV]],1.3769E-02*pb],
[[[7.1250E+02*GeV,2.3750E+02*GeV],[7.1250E+02*GeV,2.3750E+02*GeV]],1.4387E-02*pb],
[[[7.1250E+02*GeV,2.5000E+02*GeV],[7.1250E+02*GeV,2.5000E+02*GeV]],1.4838E-02*pb],
[[[7.1250E+02*GeV,2.6250E+02*GeV],[7.1250E+02*GeV,2.6250E+02*GeV]],1.5408E-02*pb],
[[[7.1250E+02*GeV,2.7500E+02*GeV],[7.1250E+02*GeV,2.7500E+02*GeV]],1.6910E-02*pb],
[[[7.1250E+02*GeV,2.8750E+02*GeV],[7.1250E+02*GeV,2.8750E+02*GeV]],1.8284E-02*pb],
[[[7.1250E+02*GeV,3.0000E+02*GeV],[7.1250E+02*GeV,3.0000E+02*GeV]],1.9451E-02*pb],
[[[7.1250E+02*GeV,3.1250E+02*GeV],[7.1250E+02*GeV,3.1250E+02*GeV]],2.0651E-02*pb],
[[[7.1250E+02*GeV,3.2500E+02*GeV],[7.1250E+02*GeV,3.2500E+02*GeV]],2.4038E-02*pb],
[[[7.1250E+02*GeV,3.3750E+02*GeV],[7.1250E+02*GeV,3.3750E+02*GeV]],2.7338E-02*pb],
[[[7.1250E+02*GeV,3.5000E+02*GeV],[7.1250E+02*GeV,3.5000E+02*GeV]],3.0384E-02*pb],
[[[7.1250E+02*GeV,3.6250E+02*GeV],[7.1250E+02*GeV,3.6250E+02*GeV]],3.3676E-02*pb],
[[[7.1250E+02*GeV,3.7500E+02*GeV],[7.1250E+02*GeV,3.7500E+02*GeV]],3.9296E-02*pb],
[[[7.1250E+02*GeV,3.8750E+02*GeV],[7.1250E+02*GeV,3.8750E+02*GeV]],4.4475E-02*pb],
[[[7.1250E+02*GeV,4.0000E+02*GeV],[7.1250E+02*GeV,4.0000E+02*GeV]],4.8626E-02*pb],
[[[7.1250E+02*GeV,4.1250E+02*GeV],[7.1250E+02*GeV,4.1250E+02*GeV]],5.3511E-02*pb],
[[[7.1250E+02*GeV,4.2500E+02*GeV],[7.1250E+02*GeV,4.2500E+02*GeV]],6.9330E-02*pb],
[[[7.1250E+02*GeV,4.3750E+02*GeV],[7.1250E+02*GeV,4.3750E+02*GeV]],8.6408E-02*pb],
[[[7.1250E+02*GeV,4.5000E+02*GeV],[7.1250E+02*GeV,4.5000E+02*GeV]],1.0058E-01*pb],
[[[7.1250E+02*GeV,4.6250E+02*GeV],[7.1250E+02*GeV,4.6250E+02*GeV]],1.1090E-01*pb],
[[[7.1250E+02*GeV,4.7500E+02*GeV],[7.1250E+02*GeV,4.7500E+02*GeV]],1.3512E-01*pb],
[[[7.1250E+02*GeV,4.8750E+02*GeV],[7.1250E+02*GeV,4.8750E+02*GeV]],1.5856E-01*pb],
[[[7.1250E+02*GeV,5.0000E+02*GeV],[7.1250E+02*GeV,5.0000E+02*GeV]],1.9577E-01*pb],
[[[7.1250E+02*GeV,5.1250E+02*GeV],[7.1250E+02*GeV,5.1250E+02*GeV]],2.1781E-01*pb],
[[[7.1250E+02*GeV,5.2500E+02*GeV],[7.1250E+02*GeV,5.2500E+02*GeV]],1.9881E-01*pb],
[[[7.1250E+02*GeV,5.3750E+02*GeV],[7.1250E+02*GeV,5.3750E+02*GeV]],2.0728E-01*pb],
[[[7.2500E+02*GeV,0.0000E+00*GeV],[7.2500E+02*GeV,0.0000E+00*GeV]],8.0330E-03*pb],
[[[7.2500E+02*GeV,1.2500E+01*GeV],[7.2500E+02*GeV,1.2500E+01*GeV]],8.1487E-03*pb],
[[[7.2500E+02*GeV,2.5000E+01*GeV],[7.2500E+02*GeV,2.5000E+01*GeV]],8.2717E-03*pb],
[[[7.2500E+02*GeV,3.7500E+01*GeV],[7.2500E+02*GeV,3.7500E+01*GeV]],8.4392E-03*pb],
[[[7.2500E+02*GeV,5.0000E+01*GeV],[7.2500E+02*GeV,5.0000E+01*GeV]],8.5497E-03*pb],
[[[7.2500E+02*GeV,6.2500E+01*GeV],[7.2500E+02*GeV,6.2500E+01*GeV]],8.6031E-03*pb],
[[[7.2500E+02*GeV,7.5000E+01*GeV],[7.2500E+02*GeV,7.5000E+01*GeV]],8.5992E-03*pb],
[[[7.2500E+02*GeV,8.7500E+01*GeV],[7.2500E+02*GeV,8.7500E+01*GeV]],8.7846E-03*pb],
[[[7.2500E+02*GeV,1.0000E+02*GeV],[7.2500E+02*GeV,1.0000E+02*GeV]],8.9813E-03*pb],
[[[7.2500E+02*GeV,1.1250E+02*GeV],[7.2500E+02*GeV,1.1250E+02*GeV]],9.2124E-03*pb],
[[[7.2500E+02*GeV,1.2500E+02*GeV],[7.2500E+02*GeV,1.2500E+02*GeV]],9.4034E-03*pb],
[[[7.2500E+02*GeV,1.3750E+02*GeV],[7.2500E+02*GeV,1.3750E+02*GeV]],9.6383E-03*pb],
[[[7.2500E+02*GeV,1.5000E+02*GeV],[7.2500E+02*GeV,1.5000E+02*GeV]],9.9324E-03*pb],
[[[7.2500E+02*GeV,1.6250E+02*GeV],[7.2500E+02*GeV,1.6250E+02*GeV]],1.0375E-02*pb],
[[[7.2500E+02*GeV,1.7500E+02*GeV],[7.2500E+02*GeV,1.7500E+02*GeV]],1.0903E-02*pb],
[[[7.2500E+02*GeV,1.8750E+02*GeV],[7.2500E+02*GeV,1.8750E+02*GeV]],1.1474E-02*pb],
[[[7.2500E+02*GeV,2.0000E+02*GeV],[7.2500E+02*GeV,2.0000E+02*GeV]],1.1951E-02*pb],
[[[7.2500E+02*GeV,2.1250E+02*GeV],[7.2500E+02*GeV,2.1250E+02*GeV]],1.2293E-02*pb],
[[[7.2500E+02*GeV,2.2500E+02*GeV],[7.2500E+02*GeV,2.2500E+02*GeV]],1.2610E-02*pb],
[[[7.2500E+02*GeV,2.3750E+02*GeV],[7.2500E+02*GeV,2.3750E+02*GeV]],1.3228E-02*pb],
[[[7.2500E+02*GeV,2.5000E+02*GeV],[7.2500E+02*GeV,2.5000E+02*GeV]],1.3774E-02*pb],
[[[7.2500E+02*GeV,2.6250E+02*GeV],[7.2500E+02*GeV,2.6250E+02*GeV]],1.4397E-02*pb],
[[[7.2500E+02*GeV,2.7500E+02*GeV],[7.2500E+02*GeV,2.7500E+02*GeV]],1.5034E-02*pb],
[[[7.2500E+02*GeV,2.8750E+02*GeV],[7.2500E+02*GeV,2.8750E+02*GeV]],1.6408E-02*pb],
[[[7.2500E+02*GeV,3.0000E+02*GeV],[7.2500E+02*GeV,3.0000E+02*GeV]],1.7655E-02*pb],
[[[7.2500E+02*GeV,3.1250E+02*GeV],[7.2500E+02*GeV,3.1250E+02*GeV]],1.8882E-02*pb],
[[[7.2500E+02*GeV,3.2500E+02*GeV],[7.2500E+02*GeV,3.2500E+02*GeV]],2.0087E-02*pb],
[[[7.2500E+02*GeV,3.3750E+02*GeV],[7.2500E+02*GeV,3.3750E+02*GeV]],2.3387E-02*pb],
[[[7.2500E+02*GeV,3.5000E+02*GeV],[7.2500E+02*GeV,3.5000E+02*GeV]],2.6600E-02*pb],
[[[7.2500E+02*GeV,3.6250E+02*GeV],[7.2500E+02*GeV,3.6250E+02*GeV]],2.9992E-02*pb],
[[[7.2500E+02*GeV,3.7500E+02*GeV],[7.2500E+02*GeV,3.7500E+02*GeV]],3.3433E-02*pb],
[[[7.2500E+02*GeV,3.8750E+02*GeV],[7.2500E+02*GeV,3.8750E+02*GeV]],3.8612E-02*pb],
[[[7.2500E+02*GeV,4.0000E+02*GeV],[7.2500E+02*GeV,4.0000E+02*GeV]],4.3351E-02*pb],
[[[7.2500E+02*GeV,4.1250E+02*GeV],[7.2500E+02*GeV,4.1250E+02*GeV]],4.8642E-02*pb],
[[[7.2500E+02*GeV,4.2500E+02*GeV],[7.2500E+02*GeV,4.2500E+02*GeV]],5.3853E-02*pb],
[[[7.2500E+02*GeV,4.3750E+02*GeV],[7.2500E+02*GeV,4.3750E+02*GeV]],7.1634E-02*pb],
[[[7.2500E+02*GeV,4.5000E+02*GeV],[7.2500E+02*GeV,4.5000E+02*GeV]],8.9269E-02*pb],
[[[7.2500E+02*GeV,4.6250E+02*GeV],[7.2500E+02*GeV,4.6250E+02*GeV]],9.7525E-02*pb],
[[[7.2500E+02*GeV,4.7500E+02*GeV],[7.2500E+02*GeV,4.7500E+02*GeV]],1.0603E-01*pb],
[[[7.2500E+02*GeV,4.8750E+02*GeV],[7.2500E+02*GeV,4.8750E+02*GeV]],1.2750E-01*pb],
[[[7.2500E+02*GeV,5.0000E+02*GeV],[7.2500E+02*GeV,5.0000E+02*GeV]],1.5213E-01*pb],
[[[7.2500E+02*GeV,5.1250E+02*GeV],[7.2500E+02*GeV,5.1250E+02*GeV]],1.7690E-01*pb],
[[[7.2500E+02*GeV,5.2500E+02*GeV],[7.2500E+02*GeV,5.2500E+02*GeV]],1.8105E-01*pb],
[[[7.2500E+02*GeV,5.3750E+02*GeV],[7.2500E+02*GeV,5.3750E+02*GeV]],1.9571E-01*pb],
[[[7.2500E+02*GeV,5.5000E+02*GeV],[7.2500E+02*GeV,5.5000E+02*GeV]],2.2547E-01*pb],
[[[7.3750E+02*GeV,0.0000E+00*GeV],[7.3750E+02*GeV,0.0000E+00*GeV]],7.5361E-03*pb],
